"sim_year","site","year","md","ave30moistureMeasure","ave30_60moistureMeasure","ave60_100moistureMeasure","totalSoilMoistureMeasure","ID_sim","DOY","Rain","Irri","bulk_density","porosity","TW0_30","TW30_60","TW60_100","allTWsim","topPorosity"
2001,1,2001,"06-09",NA,NA,NA,NA,1,160,0,0,1.1,0.58,8.28,12.27,16.48,37.03,0.58
2001,1,2001,"06-09",NA,NA,NA,NA,34,160,0,0,1.15,0.56,7.98,11.85,15.92,35.75,0.57
2001,1,2001,"06-10",NA,NA,NA,NA,68,161,2,0,1.2,0.54,7.47,11.37,15.36,34.2,0.55
2001,1,2001,"06-10",NA,NA,NA,NA,69,161,2,0,1.2,0.54,7.47,11.37,15.36,34.2,0.55
2001,1,2001,"06-10",NA,NA,NA,NA,3,161,2,0,1.1,0.58,8.1,12.24,16.48,36.82,0.58
2001,1,2001,"06-10",NA,NA,NA,NA,67,161,2,0,1.2,0.54,7.47,11.37,15.36,34.2,0.55
2001,1,2001,"06-10",NA,NA,NA,NA,1,161,2,0,1.1,0.58,8.1,12.24,16.48,36.82,0.58
2001,1,2001,"06-10",NA,NA,NA,NA,36,161,2,0,1.15,0.56,7.8,11.79,15.92,35.51,0.57
2001,1,2001,"06-10",NA,NA,NA,NA,2,161,2,0,1.1,0.58,8.1,12.24,16.48,36.82,0.58
2001,1,2001,"06-10",NA,NA,NA,NA,34,161,2,0,1.15,0.56,7.8,11.79,15.92,35.51,0.57
2001,1,2001,"06-10",NA,NA,NA,NA,35,161,2,0,1.15,0.56,7.8,11.79,15.92,35.51,0.57
2001,1,2001,"06-11",NA,NA,NA,NA,69,162,0,0,1.2,0.54,6.93,11.28,15.36,33.57,0.55
2001,1,2001,"06-11",NA,NA,NA,NA,34,162,0,0,1.15,0.56,7.23,11.7,15.92,34.85,0.57
2001,1,2001,"06-11",NA,NA,NA,NA,68,162,0,0,1.2,0.54,6.93,11.28,15.36,33.57,0.55
2001,1,2001,"06-11",NA,NA,NA,NA,35,162,0,0,1.15,0.56,7.23,11.7,15.92,34.85,0.57
2001,1,2001,"06-11",NA,NA,NA,NA,1,162,0,0,1.1,0.58,7.53,12.12,16.48,36.13,0.58
2001,1,2001,"06-11",NA,NA,NA,NA,67,162,0,0,1.2,0.54,6.93,11.28,15.36,33.57,0.55
2001,1,2001,"06-11",NA,NA,NA,NA,3,162,0,0,1.1,0.58,7.53,12.12,16.48,36.13,0.58
2001,1,2001,"06-11",NA,NA,NA,NA,36,162,0,0,1.15,0.56,7.23,11.7,15.92,34.85,0.57
2001,1,2001,"06-11",NA,NA,NA,NA,2,162,0,0,1.1,0.58,7.53,12.12,16.48,36.13,0.58
2001,1,2001,"06-12",NA,NA,NA,NA,35,163,0,0,1.15,0.56,6.84,11.58,15.92,34.34,0.57
2001,1,2001,"06-12",NA,NA,NA,NA,3,163,0,0,1.1,0.58,7.14,12.03,16.48,35.65,0.58
2001,1,2001,"06-12",NA,NA,NA,NA,69,163,0,0,1.2,0.54,6.54,11.16,15.36,33.06,0.55
2001,1,2001,"06-12",NA,NA,NA,NA,67,163,0,0,1.2,0.54,6.54,11.16,15.36,33.06,0.55
2001,1,2001,"06-12",NA,NA,NA,NA,1,163,0,0,1.1,0.58,7.14,12.03,16.48,35.65,0.58
2001,1,2001,"06-12",NA,NA,NA,NA,34,163,0,0,1.15,0.56,6.84,11.58,15.92,34.34,0.57
2001,1,2001,"06-12",NA,NA,NA,NA,36,163,0,0,1.15,0.56,6.84,11.58,15.92,34.34,0.57
2001,1,2001,"06-12",NA,NA,NA,NA,2,163,0,0,1.1,0.58,7.14,12.03,16.48,35.65,0.58
2001,1,2001,"06-12",NA,NA,NA,NA,68,163,0,0,1.2,0.54,6.54,11.16,15.36,33.06,0.55
2001,1,2001,"06-13",NA,NA,NA,NA,69,164,1,0,1.2,0.54,6.3,11.07,15.36,32.73,0.55
2001,1,2001,"06-13",NA,NA,NA,NA,68,164,1,0,1.2,0.54,6.3,11.07,15.36,32.73,0.55
2001,1,2001,"06-13",NA,NA,NA,NA,67,164,1,0,1.2,0.54,6.3,11.07,15.36,32.73,0.55
2001,1,2001,"06-13",NA,NA,NA,NA,35,164,1,0,1.15,0.56,6.6,11.49,15.92,34.01,0.57
2001,1,2001,"06-13",NA,NA,NA,NA,34,164,1,0,1.15,0.56,6.6,11.49,15.92,34.01,0.57
2001,1,2001,"06-13",NA,NA,NA,NA,1,164,1,0,1.1,0.58,6.87,11.91,16.48,35.26,0.58
2001,1,2001,"06-13",NA,NA,NA,NA,36,164,1,0,1.15,0.56,6.6,11.49,15.92,34.01,0.57
2001,1,2001,"06-13",NA,NA,NA,NA,3,164,1,0,1.1,0.58,6.87,11.91,16.48,35.26,0.58
2001,1,2001,"06-13",NA,NA,NA,NA,2,164,1,0,1.1,0.58,6.87,11.91,16.48,35.26,0.58
2001,1,2001,"06-14",NA,NA,NA,NA,68,165,17,0,1.2,0.54,7.8,10.98,15.36,34.14,0.55
2001,1,2001,"06-14",NA,NA,NA,NA,69,165,17,0,1.2,0.54,7.8,10.98,15.36,34.14,0.55
2001,1,2001,"06-14",NA,NA,NA,NA,67,165,17,0,1.2,0.54,7.8,10.98,15.36,34.14,0.55
2001,1,2001,"06-14",NA,NA,NA,NA,35,165,17,0,1.15,0.56,8.1,11.43,15.92,35.45,0.57
2001,1,2001,"06-14",NA,NA,NA,NA,34,165,17,0,1.15,0.56,8.1,11.43,15.92,35.45,0.57
2001,1,2001,"06-14",NA,NA,NA,NA,1,165,17,0,1.1,0.58,8.37,11.85,16.48,36.7,0.58
2001,1,2001,"06-14",NA,NA,NA,NA,36,165,17,0,1.15,0.56,8.1,11.43,15.92,35.45,0.57
2001,1,2001,"06-14",NA,NA,NA,NA,3,165,17,0,1.1,0.58,8.37,11.85,16.48,36.7,0.58
2001,1,2001,"06-14",NA,NA,NA,NA,2,165,17,0,1.1,0.58,8.37,11.85,16.48,36.7,0.58
2001,1,2001,"06-15",NA,NA,NA,NA,34,166,0,0,1.15,0.56,7.68,11.28,15.92,34.88,0.57
2001,1,2001,"06-15",NA,NA,NA,NA,67,166,0,0,1.2,0.54,7.38,10.86,15.36,33.6,0.55
2001,1,2001,"06-15",NA,NA,NA,NA,36,166,0,0,1.15,0.56,7.68,11.28,15.92,34.88,0.57
2001,1,2001,"06-15",NA,NA,NA,NA,35,166,0,0,1.15,0.56,7.68,11.28,15.92,34.88,0.57
2001,1,2001,"06-15",NA,NA,NA,NA,69,166,0,0,1.2,0.54,7.38,10.86,15.36,33.6,0.55
2001,1,2001,"06-15",NA,NA,NA,NA,1,166,0,0,1.1,0.58,7.95,11.73,16.48,36.16,0.58
2001,1,2001,"06-15",NA,NA,NA,NA,68,166,0,0,1.2,0.54,7.38,10.86,15.36,33.6,0.55
2001,1,2001,"06-15",NA,NA,NA,NA,2,166,0,0,1.1,0.58,7.95,11.73,16.48,36.16,0.58
2001,1,2001,"06-15",NA,NA,NA,NA,3,166,0,0,1.1,0.58,7.95,11.73,16.48,36.16,0.58
2001,1,2001,"06-16",NA,NA,NA,NA,34,167,0,0,1.15,0.56,7.29,11.16,15.92,34.37,0.57
2001,1,2001,"06-16",NA,NA,NA,NA,35,167,0,0,1.15,0.56,7.29,11.16,15.92,34.37,0.57
2001,1,2001,"06-16",NA,NA,NA,NA,69,167,0,0,1.2,0.54,6.99,10.74,15.36,33.09,0.55
2001,1,2001,"06-16",NA,NA,NA,NA,36,167,0,0,1.15,0.56,7.29,11.16,15.92,34.37,0.57
2001,1,2001,"06-16",NA,NA,NA,NA,67,167,0,0,1.2,0.54,6.99,10.74,15.36,33.09,0.55
2001,1,2001,"06-16",NA,NA,NA,NA,1,167,0,0,1.1,0.58,7.56,11.58,16.48,35.62,0.58
2001,1,2001,"06-16",NA,NA,NA,NA,68,167,0,0,1.2,0.54,6.99,10.74,15.36,33.09,0.55
2001,1,2001,"06-16",NA,NA,NA,NA,3,167,0,0,1.1,0.58,7.56,11.58,16.48,35.62,0.58
2001,1,2001,"06-16",NA,NA,NA,NA,2,167,0,0,1.1,0.58,7.56,11.58,16.48,35.62,0.58
2001,1,2001,"06-17",NA,NA,NA,NA,35,168,0,0,1.15,0.56,6.84,11.01,15.92,33.77,0.57
2001,1,2001,"06-17",NA,NA,NA,NA,34,168,0,0,1.15,0.56,6.84,11.01,15.92,33.77,0.57
2001,1,2001,"06-17",NA,NA,NA,NA,36,168,0,0,1.15,0.56,6.84,11.01,15.92,33.77,0.57
2001,1,2001,"06-17",NA,NA,NA,NA,3,168,0,0,1.1,0.58,7.14,11.43,16.48,35.05,0.58
2001,1,2001,"06-17",NA,NA,NA,NA,2,168,0,0,1.1,0.58,7.14,11.43,16.48,35.05,0.58
2001,1,2001,"06-17",NA,NA,NA,NA,69,168,0,0,1.2,0.54,6.57,10.59,15.36,32.52,0.55
2001,1,2001,"06-17",NA,NA,NA,NA,68,168,0,0,1.2,0.54,6.57,10.59,15.36,32.52,0.55
2001,1,2001,"06-17",NA,NA,NA,NA,67,168,0,0,1.2,0.54,6.57,10.59,15.36,32.52,0.55
2001,1,2001,"06-17",NA,NA,NA,NA,1,168,0,0,1.1,0.58,7.14,11.43,16.48,35.05,0.58
2001,1,2001,"06-18",9,8.85,12.6,30.7,35,169,0,4,1.15,0.56,6.66,10.77,15.92,33.35,0.57
2001,1,2001,"06-18",9,8.85,12.6,30.7,2,169,0,4,1.1,0.58,6.96,11.19,16.48,34.63,0.58
2001,1,2001,"06-18",9,8.85,12.6,30.7,34,169,0,4,1.15,0.56,6.66,10.77,15.92,33.35,0.57
2001,1,2001,"06-18",9,8.85,12.6,30.7,68,169,0,4,1.2,0.54,6.39,10.35,15.36,32.1,0.55
2001,1,2001,"06-18",9,8.85,12.6,30.7,3,169,0,4,1.1,0.58,6.96,11.19,16.48,34.63,0.58
2001,1,2001,"06-18",9,8.85,12.6,30.7,36,169,0,4,1.15,0.56,6.66,10.77,15.92,33.35,0.57
2001,1,2001,"06-18",9,8.85,12.6,30.7,69,169,0,4,1.2,0.54,6.39,10.35,15.36,32.1,0.55
2001,1,2001,"06-18",9,8.85,12.6,30.7,67,169,0,4,1.2,0.54,6.39,10.35,15.36,32.1,0.55
2001,1,2001,"06-18",9,8.85,12.6,30.7,1,169,0,4,1.1,0.58,6.96,11.19,16.48,34.63,0.58
2001,1,2001,"06-19",9.15,9,12.6,30.9,69,170,4,0,1.2,0.54,6.57,10.29,15.32,32.18,0.55
2001,1,2001,"06-19",9.15,9,12.6,30.9,3,170,4,0,1.1,0.58,7.14,11.16,16.48,34.78,0.58
2001,1,2001,"06-19",9.15,9,12.6,30.9,1,170,4,0,1.1,0.58,7.14,11.16,16.48,34.78,0.58
2001,1,2001,"06-19",9.15,9,12.6,30.9,68,170,4,0,1.2,0.54,6.57,10.29,15.32,32.18,0.55
2001,1,2001,"06-19",9.15,9,12.6,30.9,67,170,4,0,1.2,0.54,6.57,10.29,15.32,32.18,0.55
2001,1,2001,"06-19",9.15,9,12.6,30.9,2,170,4,0,1.1,0.58,7.14,11.16,16.48,34.78,0.58
2001,1,2001,"06-19",9.15,9,12.6,30.9,35,170,4,0,1.15,0.56,6.84,10.71,15.92,33.47,0.57
2001,1,2001,"06-19",9.15,9,12.6,30.9,36,170,4,0,1.15,0.56,6.84,10.71,15.92,33.47,0.57
2001,1,2001,"06-19",9.15,9,12.6,30.9,34,170,4,0,1.15,0.56,6.84,10.71,15.92,33.47,0.57
2001,1,2001,"06-20",9,8.85,12.6,30.7,2,171,1,0,1.1,0.58,7.02,11.1,16.48,34.6,0.58
2001,1,2001,"06-20",9,8.85,12.6,30.7,3,171,1,0,1.1,0.58,7.02,11.1,16.48,34.6,0.58
2001,1,2001,"06-20",9,8.85,12.6,30.7,69,171,1,0,1.2,0.54,6.45,10.23,15.32,32,0.55
2001,1,2001,"06-20",9,8.85,12.6,30.7,68,171,1,0,1.2,0.54,6.45,10.23,15.32,32,0.55
2001,1,2001,"06-20",9,8.85,12.6,30.7,67,171,1,0,1.2,0.54,6.45,10.23,15.32,32,0.55
2001,1,2001,"06-20",9,8.85,12.6,30.7,1,171,1,0,1.1,0.58,7.02,11.1,16.48,34.6,0.58
2001,1,2001,"06-20",9,8.85,12.6,30.7,36,171,1,0,1.15,0.56,6.75,10.65,15.88,33.28,0.57
2001,1,2001,"06-20",9,8.85,12.6,30.7,35,171,1,0,1.15,0.56,6.75,10.65,15.88,33.28,0.57
2001,1,2001,"06-20",9,8.85,12.6,30.7,34,171,1,0,1.15,0.56,6.75,10.65,15.88,33.28,0.57
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,3,172,0,0,1.1,0.58,6.69,10.95,16.44,34.08,0.58
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,67,172,0,0,1.2,0.54,6.12,10.08,15.28,31.48,0.55
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,36,172,0,0,1.15,0.56,6.42,10.53,15.88,32.83,0.57
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,2,172,0,0,1.1,0.58,6.69,10.95,16.44,34.08,0.58
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,68,172,0,0,1.2,0.54,6.12,10.08,15.28,31.48,0.55
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,35,172,0,0,1.15,0.56,6.42,10.53,15.88,32.83,0.57
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,69,172,0,0,1.2,0.54,6.12,10.08,15.28,31.48,0.55
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,1,172,0,0,1.1,0.58,6.69,10.95,16.44,34.08,0.58
2001,1,2001,"06-21",8.85,8.7,12.4,30.2,34,172,0,0,1.15,0.56,6.42,10.53,15.88,32.83,0.57
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,68,173,0,0,1.2,0.54,5.82,9.96,15.28,31.06,0.55
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,69,173,0,0,1.2,0.54,5.82,9.96,15.28,31.06,0.55
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,3,173,0,0,1.1,0.58,6.39,10.83,16.4,33.62,0.58
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,67,173,0,0,1.2,0.54,5.82,9.96,15.28,31.06,0.55
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,2,173,0,0,1.1,0.58,6.39,10.83,16.4,33.62,0.58
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,1,173,0,0,1.1,0.58,6.39,10.83,16.4,33.62,0.58
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,36,173,0,0,1.15,0.56,6.12,10.38,15.84,32.34,0.57
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,34,173,0,0,1.15,0.56,6.12,10.38,15.84,32.34,0.57
2001,1,2001,"06-22",8.4,8.55,12.2,29.4,35,173,0,0,1.15,0.56,6.12,10.38,15.84,32.34,0.57
2001,1,2001,"06-23",7.95,8.25,12,28.5,69,174,0,0,1.2,0.54,5.4,9.78,15.2,30.38,0.55
2001,1,2001,"06-23",7.95,8.25,12,28.5,68,174,0,0,1.2,0.54,5.4,9.78,15.2,30.38,0.55
2001,1,2001,"06-23",7.95,8.25,12,28.5,2,174,0,0,1.1,0.58,5.97,10.62,16.36,32.95,0.58
2001,1,2001,"06-23",7.95,8.25,12,28.5,3,174,0,0,1.1,0.58,5.97,10.62,16.36,32.95,0.58
2001,1,2001,"06-23",7.95,8.25,12,28.5,1,174,0,0,1.1,0.58,5.97,10.62,16.36,32.95,0.58
2001,1,2001,"06-23",7.95,8.25,12,28.5,67,174,0,0,1.2,0.54,5.4,9.78,15.2,30.38,0.55
2001,1,2001,"06-23",7.95,8.25,12,28.5,35,174,0,0,1.15,0.56,5.7,10.2,15.8,31.7,0.57
2001,1,2001,"06-23",7.95,8.25,12,28.5,34,174,0,0,1.15,0.56,5.7,10.2,15.8,31.7,0.57
2001,1,2001,"06-23",7.95,8.25,12,28.5,36,174,0,0,1.15,0.56,5.7,10.2,15.8,31.7,0.57
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,69,175,0,0,1.2,0.54,4.95,9.54,15.16,29.65,0.55
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,67,175,0,0,1.2,0.54,4.95,9.54,15.16,29.65,0.55
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,35,175,0,0,1.15,0.56,5.22,9.99,15.72,30.93,0.57
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,1,175,0,0,1.1,0.58,5.52,10.41,16.32,32.25,0.58
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,68,175,0,0,1.2,0.54,4.95,9.54,15.16,29.65,0.55
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,36,175,0,0,1.15,0.56,5.22,9.99,15.72,30.93,0.57
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,3,175,0,0,1.1,0.58,5.52,10.41,16.32,32.25,0.58
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,34,175,0,0,1.15,0.56,5.22,9.99,15.72,30.93,0.57
2001,1,2001,"06-24",7.5,8.1,11.8,27.7,2,175,0,0,1.1,0.58,5.52,10.41,16.32,32.25,0.58
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,34,176,0,0,1.15,0.56,4.77,9.72,15.64,30.13,0.57
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,69,176,0,0,1.2,0.54,4.5,9.3,15.04,28.84,0.55
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,35,176,0,0,1.15,0.56,4.77,9.72,15.64,30.13,0.57
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,2,176,0,0,1.1,0.58,5.04,10.17,16.2,31.41,0.58
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,68,176,0,0,1.2,0.54,4.5,9.3,15.04,28.84,0.55
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,67,176,0,0,1.2,0.54,4.5,9.3,15.04,28.84,0.55
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,3,176,0,0,1.1,0.58,5.04,10.17,16.2,31.41,0.58
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,36,176,0,0,1.15,0.56,4.77,9.72,15.64,30.13,0.57
2001,1,2001,"06-25",7.8,8.4,12.2,28.7,1,176,0,0,1.1,0.58,5.04,10.17,16.2,31.41,0.58
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,68,177,0,23,1.2,0.54,6.6,9.18,15,30.78,0.55
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,69,177,0,23,1.2,0.54,6.6,9.18,15,30.78,0.55
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,35,177,0,23,1.15,0.56,6.87,9.63,15.56,32.06,0.57
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,34,177,0,23,1.15,0.56,6.87,9.63,15.56,32.06,0.57
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,1,177,0,23,1.1,0.58,7.14,10.05,16.16,33.35,0.58
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,67,177,0,23,1.2,0.54,6.6,9.18,15,30.78,0.55
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,3,177,0,23,1.1,0.58,7.14,10.05,16.16,33.35,0.58
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,2,177,0,23,1.1,0.58,7.14,10.05,16.16,33.35,0.58
2001,1,2001,"06-26",7.95,8.4,12.4,29.1,36,177,0,23,1.15,0.56,6.87,9.63,15.56,32.06,0.57
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,67,178,0,0,1.2,0.54,6.24,9,14.92,30.16,0.55
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,36,178,0,0,1.15,0.56,6.51,9.45,15.52,31.48,0.57
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,35,178,0,0,1.15,0.56,6.51,9.45,15.52,31.48,0.57
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,34,178,0,0,1.15,0.56,6.51,9.45,15.52,31.48,0.57
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,68,178,0,0,1.2,0.54,6.24,9,14.92,30.16,0.55
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,69,178,0,0,1.2,0.54,6.24,9,14.92,30.16,0.55
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,3,178,0,0,1.1,0.58,6.78,9.87,16.08,32.73,0.58
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,2,178,0,0,1.1,0.58,6.78,9.87,16.08,32.73,0.58
2001,1,2001,"06-27",8.25,8.7,12.6,29.8,1,178,0,0,1.1,0.58,6.78,9.87,16.08,32.73,0.58
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,1,179,0,0,1.1,0.58,6.42,9.72,15.96,32.1,0.58
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,36,179,0,0,1.15,0.56,6.15,9.27,15.4,30.82,0.57
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,35,179,0,0,1.15,0.56,6.15,9.27,15.4,30.82,0.57
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,34,179,0,0,1.15,0.56,6.15,9.27,15.4,30.82,0.57
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,67,179,0,0,1.2,0.54,5.88,8.85,14.84,29.57,0.55
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,69,179,0,0,1.2,0.54,5.88,8.85,14.84,29.57,0.55
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,68,179,0,0,1.2,0.54,5.88,8.85,14.84,29.57,0.55
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,3,179,0,0,1.1,0.58,6.42,9.72,15.96,32.1,0.58
2001,1,2001,"06-28",7.8,8.4,12.2,28.7,2,179,0,0,1.1,0.58,6.42,9.72,15.96,32.1,0.58
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,36,180,0,19,1.15,0.56,7.71,9.12,15.28,32.11,0.57
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,34,180,0,19,1.15,0.56,7.71,9.12,15.28,32.11,0.57
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,68,180,0,19,1.2,0.54,7.44,8.67,14.72,30.83,0.55
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,69,180,0,19,1.2,0.54,7.44,8.67,14.72,30.83,0.55
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,1,180,0,19,1.1,0.58,7.98,9.54,15.88,33.4,0.58
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,67,180,0,19,1.2,0.54,7.44,8.67,14.72,30.83,0.55
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,35,180,0,19,1.15,0.56,7.71,9.12,15.28,32.11,0.57
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,2,180,0,19,1.1,0.58,7.98,9.54,15.88,33.4,0.58
2001,1,2001,"06-29",7.95,8.4,12.4,29.1,3,180,0,19,1.1,0.58,7.98,9.54,15.88,33.4,0.58
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,34,181,0,0,1.15,0.56,7.41,8.97,15.2,31.58,0.57
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,35,181,0,0,1.15,0.56,7.41,8.97,15.2,31.58,0.57
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,3,181,0,0,1.1,0.58,7.68,9.39,15.76,32.83,0.58
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,2,181,0,0,1.1,0.58,7.68,9.39,15.76,32.83,0.58
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,69,181,0,0,1.2,0.54,7.14,8.52,14.64,30.3,0.55
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,68,181,0,0,1.2,0.54,7.14,8.52,14.64,30.3,0.55
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,36,181,0,0,1.15,0.56,7.41,8.97,15.2,31.58,0.57
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,1,181,0,0,1.1,0.58,7.68,9.39,15.76,32.83,0.58
2001,1,2001,"06-30",8.1,8.4,12.4,29.2,67,181,0,0,1.2,0.54,7.14,8.52,14.64,30.3,0.55
2001,1,2001,"07-01",8.4,8.7,12.6,30,3,182,0,0,1.1,0.58,7.53,9.33,15.72,32.58,0.58
2001,1,2001,"07-01",8.4,8.7,12.6,30,1,182,0,0,1.1,0.58,7.53,9.33,15.72,32.58,0.58
2001,1,2001,"07-01",8.4,8.7,12.6,30,34,182,0,0,1.15,0.56,7.23,8.88,15.16,31.27,0.57
2001,1,2001,"07-01",8.4,8.7,12.6,30,2,182,0,0,1.1,0.58,7.53,9.33,15.72,32.58,0.58
2001,1,2001,"07-01",8.4,8.7,12.6,30,35,182,0,0,1.15,0.56,7.23,8.88,15.16,31.27,0.57
2001,1,2001,"07-01",8.4,8.7,12.6,30,69,182,0,0,1.2,0.54,6.96,8.46,14.56,29.98,0.55
2001,1,2001,"07-01",8.4,8.7,12.6,30,68,182,0,0,1.2,0.54,6.96,8.46,14.56,29.98,0.55
2001,1,2001,"07-01",8.4,8.7,12.6,30,67,182,0,0,1.2,0.54,6.96,8.46,14.56,29.98,0.55
2001,1,2001,"07-01",8.4,8.7,12.6,30,36,182,0,0,1.15,0.56,7.23,8.88,15.16,31.27,0.57
2001,1,2001,"07-02",8.4,8.7,12.6,30,2,183,0,7,1.1,0.58,7.86,9.15,15.6,32.61,0.58
2001,1,2001,"07-02",8.4,8.7,12.6,30,1,183,0,7,1.1,0.58,7.86,9.15,15.6,32.61,0.58
2001,1,2001,"07-02",8.4,8.7,12.6,30,3,183,0,7,1.1,0.58,7.86,9.15,15.6,32.61,0.58
2001,1,2001,"07-02",8.4,8.7,12.6,30,67,183,0,7,1.2,0.54,7.29,8.28,14.44,30.01,0.55
2001,1,2001,"07-02",8.4,8.7,12.6,30,35,183,0,7,1.15,0.56,7.56,8.73,15,31.29,0.57
2001,1,2001,"07-02",8.4,8.7,12.6,30,69,183,0,7,1.2,0.54,7.29,8.28,14.44,30.01,0.55
2001,1,2001,"07-02",8.4,8.7,12.6,30,68,183,0,7,1.2,0.54,7.29,8.28,14.44,30.01,0.55
2001,1,2001,"07-02",8.4,8.7,12.6,30,36,183,0,7,1.15,0.56,7.56,8.73,15,31.29,0.57
2001,1,2001,"07-02",8.4,8.7,12.6,30,34,183,0,7,1.15,0.56,7.56,8.73,15,31.29,0.57
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,2,184,15,0,1.1,0.58,8.88,9,15.48,33.36,0.58
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,1,184,15,0,1.1,0.58,8.88,9,15.48,33.36,0.58
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,3,184,15,0,1.1,0.58,8.88,9,15.48,33.36,0.58
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,68,184,15,0,1.2,0.54,8.34,8.13,14.32,30.79,0.55
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,67,184,15,0,1.2,0.54,8.34,8.13,14.32,30.79,0.55
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,34,184,15,0,1.15,0.56,8.61,8.58,14.88,32.07,0.57
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,69,184,15,0,1.2,0.54,8.34,8.13,14.32,30.79,0.55
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,36,184,15,0,1.15,0.56,8.61,8.58,14.88,32.07,0.57
2001,1,2001,"07-03",8.4,8.7,12.8,30.2,35,184,15,0,1.15,0.56,8.61,8.58,14.88,32.07,0.57
2001,1,2001,"07-04",8.7,9.15,13.2,31.4,2,185,0,28,1.1,0.58,9.6,10.59,15.36,35.55,0.58
2001,1,2001,"07-04",8.7,9.15,13.2,31.4,1,185,0,28,1.1,0.58,9.6,10.59,15.36,35.55,0.58
